,Week,Team,Player,Slot,Pos,Status,Proj,Actual
192,2,3,T.J. Hockenson,20,Bench,ACTIVE,8.812967182,10.2
193,2,3,Robby Anderson,4,WR,ACTIVE,11.572109299,17.9
194,2,3,Scotty Miller,20,Bench,ACTIVE,10.925793059700002,3.2
195,2,4,Dalvin Cook,2,RB,ACTIVE,18.685692985,17.1
196,2,4,Austin Ekeler,2,RB,ACTIVE,15.677069268999999,18.8
197,2,4,Allen Robinson II,4,WR,QUESTIONABLE,15.706572458900004,6.300000000000001
198,2,4,Odell Beckham Jr.,4,WR,INJURY_RESERVE,13.2572395995,17.4
199,2,4,Melvin Gordon III,23,Flex,ACTIVE,14.137636995000001,16.4
200,2,4,Terry McLaurin,4,WR,QUESTIONABLE,13.730238644,25.5
201,2,4,Kareem Hunt,20,Bench,ACTIVE,13.575675363,24.1
202,2,4,Tom Brady,0,QB,ACTIVE,20.4861260508,8.68
203,2,4,Hayden Hurst,6,TE,QUESTIONABLE,8.997915127,18.2
204,2,4,Mike Gesicki,20,Bench,ACTIVE,8.176902108,27.0
205,2,4,Harrison Butker,17,K,ACTIVE,8.674850678999999,13.0
206,2,4,DeSean Jackson,20,Bench,INJURY_RESERVE,10.041280690000002,12.4
207,2,4,Nyheim Hines,20,Bench,ACTIVE,10.521836508,1.4
208,2,4,Parris Campbell,20,Bench,INJURY_RESERVE,11.249390063500002,0.7000000000000001
209,2,4,Washington D/ST,16,Def,NA,5.584861075000001,1.0
210,2,5,Derrick Henry,2,RB,ACTIVE,21.135383581,8.4
211,2,5,Kenyan Drake,2,RB,ACTIVE,16.303856878999998,11.5
212,2,5,Chris Carson,23,Flex,QUESTIONABLE,13.796943928000001,19.8
213,2,5,Courtland Sutton,4,WR,INJURY_RESERVE,12.1982701601,9.600000000000001
214,2,5,DJ Chark Jr.,4,WR,ACTIVE,12.9228836224,12.4
215,2,5,Tyler Boyd,4,WR,ACTIVE,11.7986182289,20.2
216,2,5,Deshaun Watson,0,QB,ACTIVE,19.87377563,14.7
217,2,5,D'Andre Swift,20,Bench,QUESTIONABLE,9.158305878,12.2
218,2,5,Tyler Higbee,6,TE,ACTIVE,9.578886203000001,28.4
219,2,5,John Brown,20,Bench,INJURY_RESERVE,10.829811236000001,18.200000000000003
220,2,5,Latavius Murray,20,Bench,ACTIVE,8.655125502999999,5.300000000000001
221,2,5,Jake Elliott,17,K,ACTIVE,7.422100820999999,7.0
222,2,5,Noah Fant,20,Bench,ACTIVE,8.9314497161,17.7
223,2,5,Lions D/ST,16,Def,NA,5.132217838,-7.0
224,2,5,Sammy Watkins,20,Bench,ACTIVE,9.7676510922,2.1
225,2,6,Davante Adams,4,WR,ACTIVE,19.192969119,6.6
226,2,6,Nick Chubb,2,RB,ACTIVE,13.937916723,26.299999999999997
227,2,6,Amari Cooper,4,WR,ACTIVE,15.595107081800002,16.0
228,2,6,Mark Andrews,6,TE,ACTIVE,13.971130066999999,3.9000000000000004
229,2,6,Dak Prescott,0,QB,INJURY_RESERVE,20.370117948,39.8
230,2,6,Jonathan Taylor,2,RB,ACTIVE,15.497007963000003,19.0
231,2,6,Devin Singletary,23,Flex,ACTIVE,11.295181406000001,9.600000000000001
232,2,6,Ravens D/ST,16,Def,NA,7.020541959000001,16.0
233,2,6,Golden Tate,20,Bench,ACTIVE,9.145132582,9.7
234,2,6,Ryquell Armstead,20,Bench,OUT,0.0,0.0
235,2,6,Curtis Samuel,20,Bench,OUT,10.593782299699999,5.8999999999999995
236,2,6,Darius Slayton,4,WR,ACTIVE,11.198649852099999,6.300000000000001
237,2,6,Ryan Succop,17,K,ACTIVE,7.2835168800000005,7.0
238,2,6,Sterling Shepard,20,Bench,ACTIVE,9.972553930400002,5.5
239,2,6,N'Keal Harry,20,Bench,ACTIVE,9.7389519902,15.2
240,2,7,Alvin Kamara,2,RB,ACTIVE,20.442414948,38.4
241,2,7,Josh Jacobs,2,RB,QUESTIONABLE,16.182515271999996,13.5
242,2,7,George Kittle,20,Bench,INJURY_RESERVE,0.0,0.0
243,2,7,Tyler Lockett,4,WR,ACTIVE,13.7432855302,19.7
244,2,7,T.Y. Hilton,4,WR,ACTIVE,12.955627562,5.800000000000001
245,2,7,Jarvis Landry,20,Bench,ACTIVE,12.787590256000001,7.6000000000000005
246,2,7,Julian Edelman,4,WR,OUT,12.767284229200001,25.900000000000002
247,2,7,Josh Allen,0,QB,ACTIVE,19.527901975,34.5
248,2,7,Brandin Cooks,20,Bench,QUESTIONABLE,10.0553046862,14.5
249,2,7,Jamison Crowder,20,Bench,ACTIVE,0.0,0.0
250,2,7,Wil Lutz,17,K,ACTIVE,8.263685331,6.0
251,2,7,Malcolm Brown,20,Bench,ACTIVE,10.960559903,4.7
252,2,7,Ronald Jones II,23,Flex,ACTIVE,13.030755413999998,10.700000000000001
253,2,7,Chiefs D/ST,16,Def,NA,7.323966275000001,0.0
254,2,7,Chris Herndon,6,TE,ACTIVE,9.799533976,1.5
255,2,8,Saquon Barkley,2,RB,INJURY_RESERVE,20.271131351,2.8000000000000003
256,2,8,Chris Godwin,20,Bench,QUESTIONABLE,0.0,0.0
257,2,8,Travis Kelce,6,TE,ACTIVE,15.619267456400005,24.0
258,2,8,JuJu Smith-Schuster,4,WR,ACTIVE,13.665924934,11.8
259,2,8,James Conner,2,RB,ACTIVE,13.815349401999999,20.1
260,2,8,DK Metcalf,20,Bench,ACTIVE,11.612929915999999,19.200000000000003
261,2,8,Marvin Jones Jr.,4,WR,ACTIVE,14.384251408299999,12.3
262,2,8,David Montgomery,23,Flex,ACTIVE,11.947759999999999,21.700000000000003
263,2,8,Aaron Rodgers,20,Bench,ACTIVE,18.037618398000003,19.199999999999996
264,2,8,Steelers D/ST,16,Def,NA,8.592893323999999,14.0
265,2,8,Anthony Miller,20,Bench,ACTIVE,9.389466408700002,0.0
266,2,8,Alexander Mattison,20,Bench,OUT,6.073466555,2.5999999999999996
267,2,8,Kyler Murray,0,QB,ACTIVE,20.40207275,32.14
268,2,8,Chris Boswell,17,K,QUESTIONABLE,8.002914873,6.0
269,2,8,Corey Davis,4,WR,ACTIVE,10.788902337,12.6
270,2,9,Ezekiel Elliott,2,RB,QUESTIONABLE,21.21074166,22.2
271,2,9,DeAndre Hopkins,4,WR,ACTIVE,16.7521855714,20.8
272,2,9,Mike Evans,4,WR,QUESTIONABLE,17.351795831,23.4
273,2,9,David Johnson,2,RB,ACTIVE,16.296203076,7.0
274,2,9,Evan Engram,20,Bench,ACTIVE,9.869727899499999,12.5
275,2,9,A.J. Green,4,WR,ACTIVE,13.871811054,5.9
276,2,9,Marquise Brown,23,Flex,ACTIVE,12.750114938000001,9.2
277,2,9,Drew Brees,0,QB,INJURY_RESERVE,18.439730078300002,14.48
278,2,9,Hunter Henry,6,TE,ACTIVE,10.772661778999998,14.3
279,2,9,Tevin Coleman,20,Bench,ACTIVE,6.494399139,6.0
280,2,9,Henry Ruggs III,20,Bench,ACTIVE,11.0595102523,1.4
281,2,9,Phillip Lindsay,20,Bench,ACTIVE,0.0,0.0
282,2,9,Matt Prater,17,K,ACTIVE,8.034335521000001,2.0
283,2,9,Ben Roethlisberger,20,Bench,ACTIVE,15.7845724651,18.24
284,2,9,Saints D/ST,16,Def,NA,7.394773121999999,3.0
285,2,10,Christian McCaffrey,2,RB,QUESTIONABLE,22.360621684,24.799999999999997
286,2,10,Miles Sanders,23,Flex,ACTIVE,15.504219252999997,20.1
287,2,10,Kenny Golladay,20,Bench,QUESTIONABLE,0.0,0.0
288,2,10,Calvin Ridley,4,WR,ACTIVE,14.523483876900002,29.9
289,2,10,Raheem Mostert,2,RB,ACTIVE,14.597844238,18.700000000000003
290,2,10,Stefon Diggs,4,WR,ACTIVE,12.842152126,29.3
291,2,10,Rob Gronkowski,20,Bench,ACTIVE,8.799465808999999,0.0
292,2,10,Robert Woods,4,WR,ACTIVE,14.4774499225,11.3
293,2,10,Deebo Samuel,20,Bench,QUESTIONABLE,0.0,0.0
294,2,10,Matt Ryan,0,QB,ACTIVE,18.3918182487,28.520000000000003
295,2,10,Bills D/ST,16,Def,NA,9.19475099,-1.0
296,2,10,Zack Moss,20,Bench,ACTIVE,9.115339441,3.7
297,2,10,Breshad Perriman,20,Bench,QUESTIONABLE,10.6858569559,3.2
298,2,10,Robbie Gould,17,K,ACTIVE,7.800011111,8.0
299,2,10,Jonnu Smith,6,TE,QUESTIONABLE,8.9410748178,24.4
300,3,1,Clyde Edwards-Helaire,23,Flex,ACTIVE,14.715615288,18.4
301,3,1,Aaron Jones,2,RB,ACTIVE,16.967598992000003,16.6
302,3,1,DJ Moore,4,WR,OUT,14.076384708600003,8.5
303,3,1,Cooper Kupp,4,WR,ACTIVE,13.407706633199998,25.700000000000003
304,3,1,A.J. Brown,20,Bench,QUESTIONABLE,0.0,0.0
305,3,1,Darren Waller,6,TE,ACTIVE,13.150963430000001,2.9
306,3,1,Russell Wilson,0,QB,ACTIVE,21.290943079999998,36.8
307,3,1,Greg Zuerlein,17,K,ACTIVE,7.908990092000002,9.0
308,3,1,Antonio Gibson,20,Bench,DOUBTFUL,11.535389655000001,13.0
309,3,1,Buccaneers D/ST,16,Def,NA,9.016584864,20.0
310,3,1,Jerick McKinnon,20,Bench,ACTIVE,10.714471877000001,16.700000000000003
311,3,1,Laviska Shenault Jr.,4,WR,QUESTIONABLE,12.670406868,8.4
312,3,1,Kenyan Drake,2,RB,ACTIVE,15.693353786000003,8.9
313,3,1,DJ Chark Jr.,20,Bench,ACTIVE,0.0,0.0
314,3,1,Dallas Goedert,20,Bench,ACTIVE,12.018124433,1.7000000000000002
315,3,2,Julio Jones,20,Bench,QUESTIONABLE,0.0,0.0
316,3,2,Joe Mixon,2,RB,INJURY_RESERVE,15.038000278,8.5
317,3,2,Lamar Jackson,0,QB,ACTIVE,24.211670885000004,14.18
318,3,2,Adam Thielen,4,WR,ACTIVE,15.673303538599999,12.3
319,3,2,Keenan Allen,4,WR,ACTIVE,13.9801804824,30.200000000000003
320,3,2,Zach Ertz,6,TE,ACTIVE,11.85256298,14.0
321,3,2,Cam Akers,20,Bench,ACTIVE,0.0,0.0
322,3,2,Will Fuller V,20,Bench,SUSPENSION,13.106430835400001,15.4
323,3,2,J.K. Dobbins,20,Bench,ACTIVE,7.5892687574,8.4
324,3,2,CeeDee Lamb,4,WR,ACTIVE,12.4067163913,11.6
325,3,2,Zane Gonzalez,17,K,ACTIVE,8.051077953,7.0
326,3,2,Colts D/ST,16,Def,NA,8.999363257000002,28.0
327,3,2,James Robinson,2,RB,QUESTIONABLE,13.838037864000002,30.900000000000002
328,3,2,Joshua Kelley,23,Flex,QUESTIONABLE,11.670097935000001,5.2
329,3,2,Allen Lazard,20,Bench,QUESTIONABLE,12.541640107900001,26.400000000000002
330,3,3,Michael Thomas,20,Bench,QUESTIONABLE,0.0,0.0
331,3,3,Patrick Mahomes,0,QB,ACTIVE,19.641006424,40.0
332,3,3,Tyreek Hill,4,WR,QUESTIONABLE,15.1811522697,21.2
333,3,3,Leonard Fournette,23,Flex,ACTIVE,11.003900389,4.2
334,3,3,Le'Veon Bell,20,Bench,ACTIVE,0.0,0.0
335,3,3,Mark Ingram II,2,RB,ACTIVE,9.437394572,3.0
336,3,3,Michael Gallup,4,WR,ACTIVE,12.587113038999998,25.8
337,3,3,Jared Cook,6,TE,ACTIVE,9.909349106,4.1
338,3,3,James White,20,Bench,ACTIVE,0.0,0.0
339,3,3,49ers D/ST,16,Def,NA,8.664905228,14.0
340,3,3,Justin Tucker,17,K,ACTIVE,8.885858919,9.0
341,3,3,Cam Newton,20,Bench,QUESTIONABLE,20.835105328,11.18
342,3,3,Robby Anderson,20,Bench,ACTIVE,12.592052179000001,10.5
343,3,3,Scotty Miller,4,WR,ACTIVE,6.3132301359,11.3
344,3,3,Rex Burkhead,2,RB,INJURY_RESERVE,12.439747701,34.8
345,3,4,Dalvin Cook,2,RB,ACTIVE,19.157555422000005,25.900000000000002
346,3,4,Austin Ekeler,2,RB,ACTIVE,16.765275055000004,31.299999999999997
347,3,4,Allen Robinson II,4,WR,QUESTIONABLE,15.091398366500002,28.3
348,3,4,Odell Beckham Jr.,4,WR,INJURY_RESERVE,13.136697646799998,9.9
349,3,4,Melvin Gordon III,23,Flex,ACTIVE,14.242327958,7.8
350,3,4,Terry McLaurin,4,WR,QUESTIONABLE,14.568307661,12.600000000000001
351,3,4,Kareem Hunt,20,Bench,ACTIVE,13.002289903000001,14.400000000000002
352,3,4,Hayden Hurst,6,TE,QUESTIONABLE,11.165401813,7.1
353,3,4,Mike Gesicki,20,Bench,ACTIVE,11.433789388000001,8.5
