,Week,Team,Player,Slot,Pos,Status,Proj,Actual
720,7,1,Alvin Kamara,20,Bench,ACTIVE,0.0,0.0
721,7,1,Travis Kelce,6,TE,ACTIVE,16.118492652999997,10.4
722,7,1,T.Y. Hilton,4,WR,ACTIVE,14.594128651999998,19.4
723,7,1,Brandin Cooks,4,WR,ACTIVE,11.6554831778,9.9
724,7,1,Marlon Mack,2,RB,ACTIVE,14.415077734999999,8.600000000000001
725,7,1,Calvin Ridley,4,WR,QUESTIONABLE,13.440917325000001,7.0
726,7,1,Greg Zuerlein,17,K,ACTIVE,9.071643458,14.0
727,7,1,Tyrell Williams,20,Bench,QUESTIONABLE,0.0,0.0
728,7,1,Terry McLaurin,20,Bench,QUESTIONABLE,12.623558802000002,2.1
729,7,1,Tevin Coleman,2,RB,ACTIVE,16.242576708999994,8.1
730,7,1,Carlos Hyde,20,Bench,ACTIVE,11.4346532583,3.5
731,7,1,Josh Allen,0,QB,ACTIVE,21.719848148000004,21.28
732,7,1,Jamison Crowder,20,Bench,ACTIVE,10.984603059300001,6.6
733,7,1,Jaguars D/ST,16,Def,NA,6.650661847,20.0
734,7,1,Latavius Murray,23,Flex,ACTIVE,11.592275737,32.0
735,7,2,Saquon Barkley,2,RB,ACTIVE,22.422639187999998,17.0
736,7,2,Melvin Gordon,23,Flex,ACTIVE,14.326273667,8.899999999999999
737,7,2,Mike Evans,20,Bench,QUESTIONABLE,0.0,
738,7,2,Julian Edelman,4,WR,QUESTIONABLE,16.1849899523,13.7
739,7,2,Aaron Jones,2,RB,ACTIVE,17.856560266000002,18.3
740,7,2,Tyler Lockett,4,WR,ACTIVE,13.909759763,16.8
741,7,2,DJ Moore,20,Bench,QUESTIONABLE,0.0,
742,7,2,Justin Tucker,17,K,ACTIVE,7.195336604,12.0
743,7,2,Dak Prescott,0,QB,ACTIVE,19.420724786,20.560000000000002
744,7,2,Marquise Brown,20,Bench,QUESTIONABLE,0.0,0.0
745,7,2,Courtland Sutton,4,WR,ACTIVE,14.436739957,14.700000000000001
746,7,2,Jordan Howard,20,Bench,QUESTIONABLE,11.8702555753,7.6
747,7,2,49ers D/ST,16,Def,NA,9.650496231,14.0
748,7,2,Gerald Everett,6,TE,ACTIVE,9.343971567,15.0
749,7,2,John Brown,20,Bench,ACTIVE,11.455948660399999,19.3
750,7,3,Le'Veon Bell,2,RB,ACTIVE,18.175468805,8.6
751,7,3,Derrick Henry,2,RB,ACTIVE,16.096474305000005,17.8
752,7,3,Sony Michel,23,Flex,ACTIVE,10.682245630000002,22.4
753,7,3,Jarvis Landry,20,Bench,QUESTIONABLE,0.0,
754,7,3,Bears D/ST,20,Bench,NA,10.907216713,1.0
755,7,3,Harrison Butker,17,K,ACTIVE,8.301212041000001,12.0
756,7,3,Tom Brady,20,Bench,ACTIVE,17.5229920306,11.96
757,7,3,Allen Robinson II,4,WR,ACTIVE,12.829742613,24.700000000000003
758,7,3,Tyreek Hill,4,WR,ACTIVE,17.482072208199998,16.4
759,7,3,James White,20,Bench,ACTIVE,14.807636419000001,12.9
760,7,3,Zach Ertz,6,TE,QUESTIONABLE,14.273334032000001,5.800000000000001
761,7,3,Austin Ekeler,20,Bench,ACTIVE,13.028408057,25.5
762,7,3,Deshaun Watson,0,QB,ACTIVE,20.949458448,15.52
763,7,3,Packers D/ST,16,Def,NA,7.475409025,-3.0
764,7,3,Dede Westbrook,4,WR,ACTIVE,11.938557877800001,17.700000000000003
765,7,4,DeAndre Hopkins,4,WR,QUESTIONABLE,15.988541227,25.6
766,7,4,Ezekiel Elliott,2,RB,ACTIVE,19.937483211,26.700000000000003
767,7,4,Keenan Allen,4,WR,ACTIVE,14.3814234272,10.100000000000001
768,7,4,Dalvin Cook,2,RB,ACTIVE,20.614909784,27.900000000000002
769,7,4,Kenny Golladay,4,WR,ACTIVE,15.582336593,3.1
770,7,4,A.J. Green,20,Bench,QUESTIONABLE,0.0,0.0
771,7,4,Russell Wilson,0,QB,ACTIVE,21.881144171000003,14.34
772,7,4,Leonard Fournette,23,Flex,QUESTIONABLE,20.736861896999997,16.5
773,7,4,Darren Waller,6,TE,QUESTIONABLE,14.658724928,31.6
774,7,4,Carson Wentz,20,Bench,QUESTIONABLE,18.349986445,6.840000000000001
775,7,4,Joey Slye,20,Bench,ACTIVE,0.0,
776,7,4,Devin Singletary,20,Bench,ACTIVE,9.987802423,2.6
777,7,4,Saints D/ST,16,Def,NA,8.138978187,12.0
778,7,4,Robbie Gould,17,K,ACTIVE,8.773669561999998,8.0
779,7,4,Steelers D/ST,20,Bench,NA,,
780,7,5,James Conner,20,Bench,QUESTIONABLE,0.0,
781,7,5,Julio Jones,4,WR,ACTIVE,18.920892373599997,15.3
782,7,5,Adam Thielen,4,WR,ACTIVE,14.691081966599999,9.5
783,7,5,Josh Jacobs,2,RB,QUESTIONABLE,12.70471403,16.4
784,7,5,Mark Ingram II,2,RB,ACTIVE,13.189324585,6.300000000000001
785,7,5,Mike Williams,20,Bench,ACTIVE,11.5032066758,8.7
786,7,5,Evan Engram,6,TE,QUESTIONABLE,15.423884292199999,1.6
787,7,5,David Montgomery,20,Bench,ACTIVE,12.523874747999999,1.9000000000000001
788,7,5,Lamar Jackson,0,QB,ACTIVE,22.109439749,23.32
789,7,5,Robert Woods,4,WR,ACTIVE,13.6673450839,13.6
790,7,5,Kenyan Drake,23,Flex,ACTIVE,11.209479991000002,8.8
791,7,5,Curtis Samuel,20,Bench,ACTIVE,0.0,
792,7,5,Jared Cook,20,Bench,ACTIVE,0.0,0.0
793,7,5,Josh Lambo,17,K,ACTIVE,8.675723049,13.0
794,7,5,Texans D/ST,16,Def,NA,5.63554423,1.0
795,7,6,Todd Gurley II,2,RB,ACTIVE,17.980221022000002,12.400000000000002
796,7,6,Michael Thomas,4,WR,ACTIVE,21.050008609000002,22.1
797,7,6,Patrick Mahomes,0,QB,ACTIVE,21.071298068,7.24
798,7,6,Amari Cooper,20,Bench,ACTIVE,16.114764819,15.600000000000001
799,7,6,Cooper Kupp,4,WR,ACTIVE,17.342746409100002,11.0
800,7,6,Chris Carson,2,RB,QUESTIONABLE,18.028072652,10.4
801,7,6,Sammy Watkins,20,Bench,ACTIVE,0.0,0.0
802,7,6,Bills D/ST,20,Bench,NA,11.349782448000001,10.0
803,7,6,Wil Lutz,17,K,ACTIVE,5.927321773,8.0
804,7,6,Devonta Freeman,23,Flex,ACTIVE,15.841970950000002,4.5
805,7,6,Patriots D/ST,16,Def,NA,10.460452085,24.0
806,7,6,Miles Sanders,20,Bench,QUESTIONABLE,10.486622593000002,6.199999999999999
807,7,6,Austin Hooper,6,TE,ACTIVE,15.710191373,14.600000000000001
808,7,6,Golden Tate,4,WR,ACTIVE,11.7957953659,14.0
809,7,6,Jared Goff,20,Bench,ACTIVE,17.5443161906,25.020000000000003
810,7,7,Christian McCaffrey,20,Bench,ACTIVE,0.0,
811,7,7,JuJu Smith-Schuster,20,Bench,ACTIVE,0.0,
812,7,7,Kerryon Johnson,2,RB,ACTIVE,14.350703146,2.3000000000000003
813,7,7,Tyler Boyd,4,WR,ACTIVE,14.450312706500002,8.5
814,7,7,Matt Ryan,0,QB,ACTIVE,21.4411947632,2.5600000000000005
815,7,7,Stefon Diggs,23,Flex,ACTIVE,12.861579106799999,21.3
816,7,7,Kyler Murray,20,Bench,ACTIVE,19.861259156000003,6.960000000000001
817,7,7,Joe Mixon,20,Bench,ACTIVE,13.76771182,7.4
818,7,7,Odell Beckham Jr.,20,Bench,QUESTIONABLE,0.0,
819,7,7,Larry Fitzgerald,4,WR,ACTIVE,13.942736635,2.2
820,7,7,Phillip Lindsay,2,RB,QUESTIONABLE,16.631142732000004,4.199999999999999
821,7,7,Chargers D/ST,16,Def,NA,6.817978832,1.0
822,7,7,Will Fuller V,4,WR,QUESTIONABLE,13.706554841,1.6
823,7,7,Hunter Henry,6,TE,ACTIVE,11.189323017000001,15.700000000000001
824,7,7,Mason Crosby,17,K,ACTIVE,7.982477934,6.0
825,7,8,David Johnson,2,RB,ACTIVE,18.890907369000004,0.2
826,7,8,Davante Adams,20,Bench,ACTIVE,0.0,0.0
827,7,8,Nick Chubb,20,Bench,ACTIVE,0.0,
828,7,8,Damien Williams,2,RB,ACTIVE,8.418428989,2.6
829,7,8,Alshon Jeffery,4,WR,QUESTIONABLE,14.615422781000001,5.800000000000001
830,7,8,Aaron Rodgers,0,QB,ACTIVE,18.90216842,43.760000000000005
831,7,8,Christian Kirk,20,Bench,ACTIVE,0.0,0.0
832,7,8,Vikings D/ST,16,Def,NA,5.237689524,0.0
833,7,8,Michael Gallup,4,WR,ACTIVE,12.917122705999999,6.4
834,7,8,LeSean McCoy,20,Bench,ACTIVE,12.097605096999999,9.600000000000001
835,7,8,Mark Andrews,23,Flex,ACTIVE,16.132121663,5.9
836,7,8,DJ Chark Jr.,4,WR,ACTIVE,14.059954172,10.3
837,7,8,Chris Godwin,20,Bench,QUESTIONABLE,0.0,
838,7,8,George Kittle,6,TE,ACTIVE,14.1759163602,6.800000000000001
839,7,8,Zane Gonzalez,17,K,ACTIVE,8.28932203,10.0
840,8,1,Alvin Kamara,20,Bench,ACTIVE,0.0,0.0
841,8,1,Travis Kelce,6,TE,ACTIVE,12.989541271,16.3
842,8,1,T.Y. Hilton,4,WR,ACTIVE,13.684567929,7.4
843,8,1,Brandin Cooks,4,WR,ACTIVE,12.045228641,0.0
844,8,1,Marlon Mack,2,RB,ACTIVE,14.091874552999998,16.0
845,8,1,Calvin Ridley,20,Bench,QUESTIONABLE,10.827883805,13.0
846,8,1,Greg Zuerlein,17,K,ACTIVE,9.65413171,6.0
847,8,1,Tyrell Williams,23,Flex,QUESTIONABLE,13.866159166000001,18.1
848,8,1,Terry McLaurin,20,Bench,QUESTIONABLE,12.689847251,7.9
849,8,1,Tevin Coleman,2,RB,ACTIVE,15.151422873,37.8
850,8,1,Josh Allen,0,QB,ACTIVE,20.212879506,17.259999999999998
851,8,1,Jamison Crowder,20,Bench,ACTIVE,11.2664211665,5.4
852,8,1,Rams D/ST,16,Def,NA,9.172910156,6.0
853,8,1,Golden Tate,4,WR,ACTIVE,13.2644511753,16.5
854,8,1,Drew Brees,20,Bench,ACTIVE,18.965964491900003,24.92
855,8,2,Saquon Barkley,2,RB,ACTIVE,19.978302089,28.299999999999997
856,8,2,Melvin Gordon,20,Bench,ACTIVE,13.645783127000001,11.4
857,8,2,Mike Evans,23,Flex,QUESTIONABLE,15.460323177000001,42.8
858,8,2,Julian Edelman,4,WR,QUESTIONABLE,15.179249632000003,27.5
859,8,2,Aaron Jones,2,RB,ACTIVE,17.519465463,41.6
860,8,2,Tyler Lockett,4,WR,ACTIVE,14.2345538062,16.0
861,8,2,DJ Moore,20,Bench,QUESTIONABLE,12.5582722581,8.8
862,8,2,Justin Tucker,20,Bench,ACTIVE,0.0,
863,8,2,Dak Prescott,20,Bench,ACTIVE,0.0,
864,8,2,Marquise Brown,20,Bench,QUESTIONABLE,0.0,
865,8,2,Courtland Sutton,4,WR,ACTIVE,13.456929732,10.2
866,8,2,49ers D/ST,16,Def,NA,6.070978451999999,19.0
867,8,2,Gerald Everett,6,TE,ACTIVE,10.260548459999999,3.5
868,8,2,Matthew Stafford,0,QB,ACTIVE,19.441027143200003,23.38
869,8,2,Matt Prater,17,K,ACTIVE,9.333824158,8.0
870,8,3,Le'Veon Bell,2,RB,ACTIVE,16.73240305,6.500000000000001
871,8,3,Derrick Henry,2,RB,ACTIVE,16.113314553000002,7.3
872,8,3,Sony Michel,23,Flex,ACTIVE,13.762646379700003,7.4
873,8,3,Jarvis Landry,20,Bench,QUESTIONABLE,11.486907907900001,11.5
874,8,3,Bears D/ST,16,Def,NA,7.308575394,7.0
875,8,3,Harrison Butker,17,K,ACTIVE,6.192398991000001,5.0
876,8,3,Tom Brady,20,Bench,ACTIVE,17.4970221272,18.36
877,8,3,Allen Robinson II,4,WR,ACTIVE,13.224508879,11.2
878,8,3,Tyreek Hill,4,WR,ACTIVE,14.9458937276,14.100000000000001
879,8,3,James White,20,Bench,ACTIVE,13.669507029,11.9
880,8,3,Zach Ertz,20,Bench,QUESTIONABLE,12.653072365,4.0
881,8,3,Austin Ekeler,20,Bench,ACTIVE,14.87785819,10.200000000000001
882,8,3,Deshaun Watson,0,QB,ACTIVE,22.330726694,27.76
883,8,3,Dede Westbrook,4,WR,ACTIVE,11.971906172800002,0.0
884,8,3,Jimmy Graham,6,TE,ACTIVE,9.340845084,5.0
885,8,4,DeAndre Hopkins,4,WR,QUESTIONABLE,17.558857155000002,21.9
886,8,4,Ezekiel Elliott,20,Bench,ACTIVE,0.0,
887,8,4,Keenan Allen,4,WR,ACTIVE,10.878350608000002,12.3
888,8,4,Dalvin Cook,2,RB,ACTIVE,23.597939267,28.1
889,8,4,Kenny Golladay,4,WR,ACTIVE,15.236039945,28.3
890,8,4,A.J. Green,20,Bench,QUESTIONABLE,0.0,0.0
891,8,4,Russell Wilson,0,QB,ACTIVE,22.139028291000002,15.68
892,8,4,Leonard Fournette,2,RB,QUESTIONABLE,19.882023278000002,20.6
893,8,4,Darren Waller,6,TE,QUESTIONABLE,15.904457573999998,9.1
894,8,4,Joey Slye,17,K,ACTIVE,7.754927934,4.0
895,8,4,Devin Singletary,20,Bench,ACTIVE,9.069242726999999,14.9
896,8,4,Steelers D/ST,16,Def,NA,11.090034537000001,16.0
897,8,4,Sterling Shepard,20,Bench,ACTIVE,0.0,0.0
898,8,4,DeSean Jackson,20,Bench,ACTIVE,0.0,0.0
899,8,4,Chase Edmonds,23,Flex,ACTIVE,15.322704113,3.3
900,8,5,James Conner,2,RB,QUESTIONABLE,19.249659263999998,24.0
901,8,5,Julio Jones,4,WR,ACTIVE,16.040134882300002,25.200000000000003
902,8,5,Adam Thielen,20,Bench,ACTIVE,0.0,0.0
903,8,5,Josh Jacobs,2,RB,QUESTIONABLE,14.501912916,10.100000000000001
904,8,5,Mark Ingram II,20,Bench,ACTIVE,0.0,
905,8,5,Mike Williams,20,Bench,ACTIVE,11.399369539199999,9.9
906,8,5,Evan Engram,6,TE,QUESTIONABLE,13.511861349400002,14.0
907,8,5,David Montgomery,20,Bench,ACTIVE,11.430189852000003,24.7
908,8,5,Lamar Jackson,20,Bench,ACTIVE,0.0,
909,8,5,Robert Woods,4,WR,ACTIVE,11.875043556100001,6.2
910,8,5,Curtis Samuel,4,WR,ACTIVE,11.282033522700003,8.600000000000001
911,8,5,Josh Lambo,17,K,ACTIVE,9.426385406000001,12.0
912,8,5,Ty Johnson,23,Flex,ACTIVE,12.604971331,4.8
913,8,5,Jaguars D/ST,16,Def,NA,8.773030900000002,18.0
914,8,5,Gardner Minshew II,0,QB,ACTIVE,16.377001022,23.96
915,8,6,Todd Gurley II,2,RB,ACTIVE,17.298839065000003,10.4
916,8,6,Michael Thomas,4,WR,ACTIVE,22.333718673,27.300000000000004
917,8,6,Patrick Mahomes,20,Bench,ACTIVE,0.0,0.0
918,8,6,Amari Cooper,20,Bench,ACTIVE,0.0,
919,8,6,Cooper Kupp,4,WR,ACTIVE,14.634712890799998,35.0
920,8,6,Chris Carson,2,RB,QUESTIONABLE,19.656313685999997,15.0
921,8,6,Sammy Watkins,20,Bench,ACTIVE,9.075528292,9.5
922,8,6,Bills D/ST,20,Bench,NA,8.251142667,3.0
923,8,6,Wil Lutz,17,K,ACTIVE,9.02197748,6.0
924,8,6,Devonta Freeman,23,Flex,ACTIVE,15.015727299999998,16.200000000000003
925,8,6,Patriots D/ST,16,Def,NA,9.574379775,21.0
926,8,6,Austin Hooper,6,TE,ACTIVE,12.842600006,18.5
927,8,6,Jared Goff,0,QB,ACTIVE,16.599657838600002,22.880000000000003
928,8,6,Mohamed Sanu Sr.,20,Bench,QUESTIONABLE,10.747313263800002,4.300000000000001
929,8,6,John Brown,4,WR,ACTIVE,13.103649958700002,10.4
930,8,7,Christian McCaffrey,2,RB,ACTIVE,23.452754703,27.500000000000004
931,8,7,JuJu Smith-Schuster,4,WR,ACTIVE,12.669875499000002,21.3
932,8,7,Tyler Boyd,20,Bench,ACTIVE,14.5402379411,12.8
933,8,7,Matt Ryan,20,Bench,ACTIVE,0.0,0.0
934,8,7,Stefon Diggs,4,WR,ACTIVE,14.414819143899999,19.3
935,8,7,Kyler Murray,0,QB,ACTIVE,18.893246436,10.100000000000001
936,8,7,Odell Beckham Jr.,20,Bench,QUESTIONABLE,13.250870394400001,10.2
937,8,7,Larry Fitzgerald,20,Bench,ACTIVE,12.901059432,2.8
938,8,7,Phillip Lindsay,20,Bench,QUESTIONABLE,13.17779807,12.600000000000001
939,8,7,Hunter Henry,6,TE,ACTIVE,13.234502083000002,8.7
940,8,7,Mason Crosby,17,K,ACTIVE,6.876467088000001,7.0
941,8,7,Marvin Jones Jr.,23,Flex,QUESTIONABLE,13.209392612600002,6.2
942,8,7,Colts D/ST,16,Def,NA,10.302877896,9.0
943,8,7,Corey Davis,4,WR,ACTIVE,11.897081042,2.9
944,8,7,Latavius Murray,2,RB,ACTIVE,19.314614577999997,36.7
945,8,8,David Johnson,20,Bench,ACTIVE,0.0,0.0
946,8,8,Davante Adams,20,Bench,ACTIVE,0.0,0.0
947,8,8,Nick Chubb,2,RB,ACTIVE,16.735043715,10.8
948,8,8,Damien Williams,20,Bench,ACTIVE,8.344537321,9.0
949,8,8,Alshon Jeffery,4,WR,QUESTIONABLE,12.636692994,10.4
950,8,8,Aaron Rodgers,0,QB,ACTIVE,19.12009207,27.1
951,8,8,Christian Kirk,23,Flex,ACTIVE,11.52176943,17.8
952,8,8,Vikings D/ST,16,Def,NA,7.054534552000001,14.0
953,8,8,Michael Gallup,20,Bench,ACTIVE,0.0,
954,8,8,LeSean McCoy,2,RB,ACTIVE,12.177306113,8.3
955,8,8,Mark Andrews,20,Bench,ACTIVE,0.0,
956,8,8,DJ Chark Jr.,4,WR,ACTIVE,12.7690007158,19.9
957,8,8,Chris Godwin,4,WR,QUESTIONABLE,17.566882006,10.3
958,8,8,George Kittle,6,TE,ACTIVE,14.309300720700001,14.6
959,8,8,Zane Gonzalez,17,K,ACTIVE,7.2799872180000005,11.0
960,9,1,Alvin Kamara,20,Bench,ACTIVE,0.0,
961,9,1,Travis Kelce,6,TE,ACTIVE,13.503797591000001,13.2
962,9,1,T.Y. Hilton,20,Bench,ACTIVE,0.0,0.0
963,9,1,Marlon Mack,2,RB,ACTIVE,13.139001241,8.9
964,9,1,Calvin Ridley,20,Bench,QUESTIONABLE,0.0,
965,9,1,Greg Zuerlein,20,Bench,ACTIVE,0.0,
966,9,1,Tyrell Williams,4,WR,QUESTIONABLE,12.623277637,7.800000000000001
967,9,1,Tevin Coleman,2,RB,ACTIVE,16.463634242999998,5.6000000000000005
968,9,1,Josh Allen,0,QB,ACTIVE,19.005536825,17.6
969,9,1,Golden Tate,4,WR,ACTIVE,12.7014648301,11.8
970,9,1,Drew Brees,20,Bench,ACTIVE,0.0,
971,9,1,Cowboys D/ST,16,Def,NA,9.50893589,19.0
972,9,1,Jaylen Samuels,23,Flex,ACTIVE,17.225477826000002,19.3
973,9,1,Jamison Crowder,4,WR,ACTIVE,10.574590776800001,22.3
974,9,1,Jason Myers,17,K,ACTIVE,8.180916743,6.0
975,9,2,Saquon Barkley,2,RB,ACTIVE,19.406286860999998,15.5
976,9,2,Melvin Gordon,20,Bench,ACTIVE,12.337766820000004,25.9
977,9,2,Mike Evans,4,WR,QUESTIONABLE,17.164379258,36.0
978,9,2,Julian Edelman,4,WR,QUESTIONABLE,17.3185009203,16.9
979,9,2,Aaron Jones,2,RB,ACTIVE,17.717981923,3.9
980,9,2,Tyler Lockett,4,WR,ACTIVE,15.704696294,40.2
981,9,2,DJ Moore,23,Flex,QUESTIONABLE,12.790052948600001,17.1
982,9,2,Justin Tucker,17,K,ACTIVE,7.774043259000001,7.0
983,9,2,Dak Prescott,20,Bench,ACTIVE,19.050827388,21.479999999999997
984,9,2,Marquise Brown,20,Bench,QUESTIONABLE,9.717032316000001,7.800000000000001
985,9,2,Courtland Sutton,20,Bench,ACTIVE,11.766285159,17.3
986,9,2,49ers D/ST,16,Def,NA,9.07611942,2.0
987,9,2,Matthew Stafford,0,QB,ACTIVE,20.6152091087,24.840000000000003
988,9,2,T.J. Hockenson,6,TE,QUESTIONABLE,9.090029424,8.600000000000001
989,9,2,Jamaal Williams,20,Bench,ACTIVE,9.852638516,16.9
990,9,3,Le'Veon Bell,2,RB,ACTIVE,18.089728032000004,20.1
991,9,3,Derrick Henry,2,RB,ACTIVE,15.231765322000001,24.900000000000002
992,9,3,Sony Michel,23,Flex,ACTIVE,10.3292465119,4.0
993,9,3,Jarvis Landry,20,Bench,QUESTIONABLE,10.6683716161,17.1
994,9,3,Bears D/ST,16,Def,NA,5.796803371000001,3.0
995,9,3,Harrison Butker,17,K,ACTIVE,5.346579323,18.0
996,9,3,Tom Brady,20,Bench,ACTIVE,16.8951275216,13.4
997,9,3,Allen Robinson II,4,WR,ACTIVE,15.385184523999998,1.6
998,9,3,Tyreek Hill,4,WR,ACTIVE,14.736923505999998,26.5
999,9,3,James White,20,Bench,ACTIVE,13.308025363000002,16.400000000000002
1000,9,3,Zach Ertz,20,Bench,QUESTIONABLE,11.140080331,25.3
1001,9,3,Austin Ekeler,20,Bench,ACTIVE,13.843842530000003,13.3
1002,9,3,Deshaun Watson,0,QB,ACTIVE,21.053230522,19.740000000000002
1003,9,3,Dede Westbrook,4,WR,ACTIVE,0.0,0.0
1004,9,3,Jimmy Graham,6,TE,ACTIVE,7.776466797,5.7
1005,9,4,DeAndre Hopkins,4,WR,QUESTIONABLE,19.040457526999997,19.4
1006,9,4,Ezekiel Elliott,23,Flex,ACTIVE,21.71343157,13.9
1007,9,4,Keenan Allen,4,WR,ACTIVE,14.763607812,7.0
1008,9,4,Dalvin Cook,2,RB,ACTIVE,22.487982218000003,15.600000000000001
1009,9,4,Kenny Golladay,4,WR,ACTIVE,17.177280034,23.200000000000003
1010,9,4,A.J. Green,20,Bench,QUESTIONABLE,0.0,
1011,9,4,Russell Wilson,0,QB,ACTIVE,22.985630764,39.22
1012,9,4,Leonard Fournette,2,RB,QUESTIONABLE,19.224826349,12.2
1013,9,4,Darren Waller,6,TE,QUESTIONABLE,15.419897165,7.2
1014,9,4,Joey Slye,17,K,ACTIVE,8.218467727,5.0
1015,9,4,Devin Singletary,20,Bench,ACTIVE,9.568780602,23.0
1016,9,4,Sterling Shepard,20,Bench,ACTIVE,0.0,0.0
1017,9,4,DeSean Jackson,20,Bench,ACTIVE,10.204978479800001,1.5
1018,9,4,Panthers D/ST,16,Def,NA,7.626295059000001,7.0
1019,9,4,Kenyan Drake,20,Bench,ACTIVE,13.415061391000002,28.2
1020,9,5,James Conner,20,Bench,QUESTIONABLE,0.0,0.0
1021,9,5,Julio Jones,20,Bench,ACTIVE,0.0,
1022,9,5,Adam Thielen,4,WR,ACTIVE,14.543791192499999,0.0
1023,9,5,Josh Jacobs,2,RB,QUESTIONABLE,17.571661612,24.0
1024,9,5,Mark Ingram II,2,RB,ACTIVE,11.645024516,14.4
1025,9,5,Mike Williams,4,WR,ACTIVE,11.3527772763,14.3
1026,9,5,Evan Engram,6,TE,QUESTIONABLE,12.335868399099999,11.0
1027,9,5,David Montgomery,20,Bench,ACTIVE,11.674943945999999,22.6
1028,9,5,Lamar Jackson,20,Bench,ACTIVE,18.030207364,28.62
1029,9,5,Robert Woods,20,Bench,ACTIVE,0.0,
1030,9,5,Curtis Samuel,4,WR,ACTIVE,11.8333587966,16.4
1031,9,5,Josh Lambo,17,K,ACTIVE,9.04909543,3.0
1032,9,5,Jaguars D/ST,16,Def,NA,6.50258903,2.0
1033,9,5,Gardner Minshew II,0,QB,ACTIVE,18.087556281,7.76
1034,9,5,DK Metcalf,23,Flex,ACTIVE,11.897726167,27.0
1035,9,6,Todd Gurley II,20,Bench,ACTIVE,0.0,
1036,9,6,Michael Thomas,20,Bench,ACTIVE,0.0,
1037,9,6,Patrick Mahomes,0,QB,ACTIVE,0.0,0.0
1038,9,6,Amari Cooper,4,WR,ACTIVE,15.064009375000001,18.0
1039,9,6,Cooper Kupp,20,Bench,ACTIVE,0.0,
1040,9,6,Chris Carson,2,RB,QUESTIONABLE,17.600928955,13.3
1041,9,6,Sammy Watkins,4,WR,ACTIVE,10.062572033999999,13.3
1042,9,6,Bills D/ST,20,Bench,NA,12.778971861,10.0
1043,9,6,Wil Lutz,17,K,ACTIVE,0.0,
1044,9,6,Devonta Freeman,23,Flex,ACTIVE,0.0,
1045,9,6,Patriots D/ST,16,Def,NA,6.481837659999999,3.0
1046,9,6,Austin Hooper,6,TE,ACTIVE,0.0,
1047,9,6,Mohamed Sanu Sr.,20,Bench,QUESTIONABLE,10.6805574674,24.1
1048,9,6,John Brown,4,WR,ACTIVE,11.977208635299998,11.600000000000001
1049,9,6,Carlos Hyde,2,RB,ACTIVE,11.521054640700001,14.0
1050,9,7,Christian McCaffrey,2,RB,ACTIVE,25.546814275000003,37.6
1051,9,7,JuJu Smith-Schuster,4,WR,ACTIVE,12.099960793,4.6
1052,9,7,Tyler Boyd,20,Bench,ACTIVE,0.0,
1053,9,7,Matt Ryan,20,Bench,ACTIVE,0.0,
1054,9,7,Stefon Diggs,4,WR,ACTIVE,13.181466419200001,2.6
1055,9,7,Odell Beckham Jr.,4,WR,QUESTIONABLE,12.943971045400001,13.200000000000001
1056,9,7,Larry Fitzgerald,20,Bench,ACTIVE,10.26102806,7.800000000000001
1057,9,7,Phillip Lindsay,2,RB,QUESTIONABLE,14.896126419000002,15.200000000000001
1058,9,7,Hunter Henry,6,TE,ACTIVE,13.792961821,15.4
1059,9,7,Mason Crosby,17,K,ACTIVE,6.745983984,5.0
1060,9,7,Marvin Jones Jr.,23,Flex,QUESTIONABLE,13.6316940144,26.6
1061,9,7,Latavius Murray,20,Bench,ACTIVE,0.0,
1062,9,7,Jameis Winston,0,QB,QUESTIONABLE,19.120537453,20.2
1063,9,7,Royce Freeman,20,Bench,ACTIVE,12.460366386,2.4
1064,9,7,Washington D/ST,16,Def,NA,6.895080057,4.0
1065,9,8,David Johnson,20,Bench,ACTIVE,0.0,0.0
1066,9,8,Davante Adams,4,WR,ACTIVE,17.293845548,11.100000000000001
1067,9,8,Nick Chubb,2,RB,ACTIVE,18.660664894,13.1
1068,9,8,Alshon Jeffery,20,Bench,QUESTIONABLE,11.299832595000002,7.6
1069,9,8,Aaron Rodgers,0,QB,ACTIVE,19.302565652000002,12.940000000000001
1070,9,8,Christian Kirk,20,Bench,ACTIVE,11.8265213744,3.5999999999999996
1071,9,8,Vikings D/ST,16,Def,NA,7.721935836999998,6.0
1072,9,8,Michael Gallup,20,Bench,ACTIVE,12.380341633,11.3
1073,9,8,LeSean McCoy,20,Bench,ACTIVE,10.483061133,1.9
1074,9,8,Mark Andrews,23,Flex,ACTIVE,13.607372597,4.1
1075,9,8,DJ Chark Jr.,4,WR,ACTIVE,14.888331155500001,7.2
1076,9,8,Chris Godwin,4,WR,QUESTIONABLE,18.226941169000003,13.9
1077,9,8,George Kittle,6,TE,ACTIVE,14.510343105200002,19.9
1078,9,8,Zane Gonzalez,17,K,ACTIVE,8.044497605999998,5.0
1079,9,8,Jordan Howard,2,RB,QUESTIONABLE,10.8501663384,15.3
1080,10,1,Alvin Kamara,2,RB,ACTIVE,22.560179031,15.4
1081,10,1,Travis Kelce,6,TE,ACTIVE,17.229704248000004,20.5
1082,10,1,T.Y. Hilton,20,Bench,ACTIVE,0.0,0.0
1083,10,1,Marlon Mack,2,RB,ACTIVE,16.719195895600002,9.200000000000001
1084,10,1,Calvin Ridley,4,WR,QUESTIONABLE,12.959944876,7.700000000000001
